ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
ctbp-1,178,1.8333505,0.535840956,6,4,c_eleg,13.602,13.1122,1476,3195.666667,3,c_brig,13.7347,12.5306,1741,3166.5,2,c_bren,13.602,12.4515125,22,3871.125,8,c_rema,13.2245,12.40133333,2895,6385,3,p_exsp,12.2959,12.2959,133,133,1,a_lumb,12.4184,12.26873333,3999,8104.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.9592,13.9592,7469,7469,1,c_brig,12.2959,12.01703333,2252,5213,3,c_japo,11.3265,11.3265,2374,2374,1,p_exsp,11.6837,11.6837,80,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.14625,12.51004653,1711,4142.659722,3.333333333,12.316325,12.24660833,3043.75,3784,1.5
hot-4,179,1.843650221,0.53517127,4,2,c_eleg,13.9592,13.7806,129,506,2,c_brig,12.8673,11.89182,581,2740.2,5,c_rema,13.7347,12.31121667,641,4164.333333,6,a_lumb,13.7347,13.7347,11657,11657,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3265,11.3265,1226,1226,1,a_lumb,12.0612,12.0612,268,268,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.573975,12.92958417,3252,4766.883333,3.5,11.69385,11.69385,747,747,1
C05D10.4,180,1.853949943,0.534872949,6,7,c_eleg,13.2245,11.95916667,9,6550.666667,3,c_brig,11.6837,11.5051,4668,4940.5,2,c_bren,12.551,11.97313684,4081,18286.63158,19,c_rema,13.602,11.73905714,2642,7587.857143,7,c_japo,13.2245,12.1862,8041,14944.25,4,p_exsp,12.0612,11.87245,417,1220.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.602,12.8061,279,3556,2,c_brig,13.602,11.81018,4483,10797.8,5,c_bren,12.4184,11.688775,2496,5599.5,4,c_rema,12.8673,11.71865714,1404,6554.571429,7,c_japo,11.3265,11.3265,1770,1770,1,p_exsp,12.551,11.84695,2463,3239,2,a_lumb,12.2959,11.52295,576,10806.25,4,NA,NA,NA,NA,NA,NA,12.72448333,11.87251844,3309.666667,8921.734231,6.166666667,12.66615714,11.81715888,1924.428571,6046.160204,3.571428571
H34C03.2,181,1.864249665,0.534352888,6,,c_eleg,13.2245,13.2245,2195,2195,1,c_brig,13.9592,12.78978,1690,3411.8,5,c_bren,12.0612,12.0612,471,471,1,c_rema,14.0918,12.21838,3924,5716.2,5,p_paci,13.2245,13.2245,1137,1137,1,a_lumb,14.0918,12.8163,2847,3420.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.44216667,12.72244333,2044,2725.222222,2.666666667,,,,,
C48B4.3,182,1.874549387,0.534090804,5,,c_eleg,13.2245,12.30613333,1096,2034.333333,3,c_brig,13.2245,11.89796667,535,1293.333333,3,c_bren,12.8673,11.69723333,1728,2149.666667,3,c_rema,13.2245,12.2296,78,779,4,c_japo,13.9592,13.9592,2518,2518,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,12.41802667,1191,1754.866667,2.8,,,,,
lim-9,183,1.884849109,0.533607772,5,6,c_eleg,13.9592,13.9592,103,103,1,c_brig,11.3265,11.3265,624,867,2,c_bren,13.2245,11.88192857,1590,6274.142857,7,c_rema,13.602,12.701525,2750,4164.5,4,a_lumb,12.551,11.93875,12599,14317.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.2245,11.88775,7316,20875.25,12,c_brig,12.8673,11.96085833,1848,37197,12,c_bren,14.0918,11.886725,5221,21446.55,20,c_rema,13.2245,12.25801429,681,14386.64286,14,p_paci,13.602,11.86363636,2685,10648,11,a_lumb,11.3265,11.3265,2524,2524,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.93264,12.36158071,3533.2,5145.228571,3.2,13.0561,11.863914,3379.166667,17846.24048,11.66666667
prmn-1,184,1.895148831,0.533212783,8,7,c_eleg,12.0612,12.0612,2636,2636,1,c_brig,12.1939,11.70204,162,2730,5,c_bren,13.9592,12.85716667,170,2345.333333,3,c_rema,14.0918,13.14285,172,1464.5,2,c_japo,12.6531,12.19645,185,2325.5,4,p_paci,13.9592,12.26193333,381,1528.333333,3,p_exsp,13.9592,12.82145,389,1006,2,a_lumb,11.6837,11.6837,359,359,1,c_eleg,13.9592,13.9592,2192,2192,1,c_brig,13.9592,12.64285,831,1441,2,c_bren,13.9592,13.9592,1394,1394,1,c_rema,11.3265,11.3265,1249,1249,1,c_japo,13.9592,13.033175,1381,4156,4,p_exsp,11.4592,11.4592,5953,5953,1,a_lumb,12.6531,11.79085,854,10305,4,NA,NA,NA,NA,NA,NA,13.0701625,12.34084875,556.75,1799.333333,2.625,13.03937143,12.59585357,1979.142857,3812.857143,2
noah-2,185,1.905448553,0.533016704,7,3,c_eleg,14.0918,13.25166667,120,1005,3,c_brig,13.9592,12.35715714,399,4790.857143,7,c_bren,13.9592,12.21087778,4279,12577.77778,9,c_rema,12.6531,11.9898,1319,1786,2,c_japo,11.8776,11.60205,760,1413.5,2,p_paci,12.0102,12.0102,97,97,1,a_lumb,11.6837,11.6837,3231,3231,1,NA,NA,NA,NA,NA,NA,c_eleg,11.3265,11.3265,1224,1224,1,p_paci,13.9592,12.405625,12435,13550.75,4,a_lumb,11.3265,11.21935,9818,12159.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.89068571,12.15792166,1457.857143,3557.304989,3.571428571,12.20406667,11.65049167,7825.666667,8978.083333,2.333333333
ulp-2,186,1.915748275,0.532990834,7,,c_eleg,13.602,12.2408,246,6225,5,c_brig,12.0612,11.599475,6726,9266.5,4,c_bren,14.0918,12.051,929,5604.272727,11,c_rema,11.3265,11.3265,1289,5079.333333,3,c_japo,13.602,13.602,543,543,1,p_paci,13.9592,12.20406667,700,736.6666667,3,p_exsp,13.9592,12.780625,81,744.5,8,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.22884286,12.25778095,1502,4028.467532,5,,,,,
ser-4,187,1.926047997,0.532535483,6,,c_eleg,13.7347,12.08673333,3869,11231.33333,6,c_brig,12.0612,11.45187143,1232,14815.28571,7,c_bren,14.0918,12.5898,3828,12150.26667,15,c_rema,14.0918,12.56205833,291,10128.83333,12,c_japo,12.1939,11.47106667,17074,19594.33333,6,a_lumb,13.2245,11.92518333,13016,28057.33333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.23298333,12.01445218,6551.666667,15996.23095,8.666666667,,,,,
Y102E9.5,188,1.936347719,0.532406575,6,5,c_eleg,13.9592,13.9592,100,100,1,c_brig,13.7347,12.7619,184,918.3333333,3,c_bren,13.2245,13.2245,103,103,1,c_rema,13.2245,12.1939,112,1069,2,p_paci,12.551,12.22446667,2936,3366,3,p_exsp,12.551,12.3027,10352,12527.33333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.6837,11.6837,185,185,1,c_brig,13.602,13.602,362,362,1,c_rema,12.8673,12.8673,214,214,1,p_exsp,11.3265,11.25506667,2442,2701,3,a_lumb,12.1939,11.32854,115,1977,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.20748333,12.77777778,2297.833333,3013.944444,2.166666667,12.33468,12.14732133,663.6,1087.8,2.2
tdo-2,189,1.946647441,0.532098655,6,6,c_eleg,12.8673,12.8673,1249,1249,1,c_brig,12.8673,12.8673,189,189,1,c_rema,13.602,12.42176667,596,1495.333333,6,c_japo,14.0918,12.492325,497,2899.25,4,p_paci,12.8673,12.8673,2741,2741,1,p_exsp,13.2245,13.2245,544,544,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.1939,12.1939,645,645,1,c_brig,11.1429,11.1429,2446,2446,1,c_bren,11.1429,11.1429,3481,3481,1,c_rema,11.3265,11.3265,484,484,1,p_paci,11.8776,11.78065,237,3394.5,2,p_exsp,11.6837,11.39795,109,177,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.25336667,12.79008194,969.3333333,1519.597222,2.333333333,11.56125,11.49746667,1233.666667,1771.25,1.333333333
ckr-2,190,1.956947162,0.532040875,7,8,c_eleg,14.0918,13.14285,6602,7255,2,c_brig,11.3265,11.3265,1523,1523,1,c_bren,14.0918,12.44605714,377,7111.642857,14,c_rema,12.8673,12.16181429,1086,7535.857143,7,c_japo,11.6837,11.6837,4289,4289,1,p_paci,11.6837,11.6837,838,838,1,p_exsp,13.2245,11.73541429,828,16817.14286,14,NA,NA,NA,NA,NA,NA,c_eleg,12.551,12.3022875,3098,9634.625,8,c_brig,11.3265,11.3265,2861,5819.5,2,c_bren,13.9592,12.32313333,2758,6413.333333,3,c_rema,13.7347,12.78825,261,3080,4,c_japo,13.7347,12.1046,2430,8743.75,4,p_paci,11.6837,11.6837,1490,1490,1,p_exsp,13.9592,13.59185,737,817.5,4,a_lumb,13.7347,12.5306,7821,9524,2,12.7099,12.02571939,2220.428571,6481.377551,5.714285714,13.0854625,12.3313651,2682,5690.338542,3.5
swt-3,191,1.967246884,0.531939409,5,,c_eleg,13.9592,12.82145,2422,3306.5,2,c_bren,12.4184,11.65818333,961,6234.5,6,c_rema,13.9592,11.92207273,1099,16416.09091,11,p_paci,12.1939,12.1939,12366,12366,1,a_lumb,12.8673,12.70915,3699,5771,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0796,12.26095121,4109.4,8818.818182,4.4,,,,,
npr-15,192,1.977546606,0.53161046,5,6,c_eleg,12.8673,11.6658,1213,6644,4,c_brig,12.8673,11.91836,2322,4724.8,5,c_bren,13.2245,11.9347,985,3479.2,5,c_rema,13.602,12.26188333,224,3562.166667,6,p_paci,13.602,12.19896667,708,5970.166667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,12.8673,1850,1850,1,c_brig,12.8673,12.8673,601,601,1,c_bren,13.602,13.602,845,845,1,c_rema,12.0102,12.0102,1713,1713,1,p_paci,12.6531,11.9541,346,5351.166667,6,a_lumb,12.0102,11.32217143,973,21568.71429,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.23262,11.995942,1090.4,4876.066667,5.2,12.66835,12.43717857,1054.666667,5321.480159,2.833333333
rga-6,193,1.987846328,0.531544179,4,6,c_eleg,13.9592,12.14286667,3206,5110.666667,3,c_brig,13.7347,12.05538571,7715,9511.857143,7,c_bren,13.2245,11.93073571,2835,9440.785714,14,c_rema,13.7347,12.31868462,244,10415.30769,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,11.81632,4863,6769.4,5,c_brig,14.0918,11.97959231,526,6690.153846,13,c_bren,12.551,11.93365,4377,7834.5,4,c_rema,13.9592,12.06462222,1828,11710,9,c_japo,12.4184,12.4184,1611,1611,1,a_lumb,13.2245,12.20406667,11732,14083,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.663275,12.11191818,3500,8619.654304,9.25,13.18536667,12.06944187,4156.166667,8116.342308,5.833333333
egl-19,194,1.99814605,0.530450321,4,7,c_eleg,13.9592,12.405625,19,1879.25,4,c_brig,13.9592,12.82145,29,161.5,2,c_rema,13.9592,12.50683333,618,2883,3,c_japo,12.0102,11.66835,158,364,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,11.85304,463,3079.6,5,c_brig,12.1939,12.08846667,322,3816.333333,3,c_rema,12.551,11.9949,189,478,4,c_japo,11.4592,11.37073333,2412,6858.666667,3,p_paci,12.8673,12.21086667,10133,12813,3,p_exsp,11.6837,11.6837,2499,2499,1,a_lumb,12.4184,11.92042,10041,21562,5,NA,NA,NA,NA,NA,NA,13.47195,12.35056458,206,1321.9375,2.75,12.29154286,11.87458952,3722.714286,7300.942857,3.428571429
Y39G8C.2,195,2.008445772,0.529412602,5,,c_eleg,13.2245,12.55105,845,1705,2,c_brig,13.2245,12.40133333,347,506,3,c_bren,13.7347,11.89431429,108,2156.428571,14,c_rema,12.8673,12.0969,3289,3437,2,p_exsp,13.2245,12.25,730,813.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2551,12.23871952,1063.8,1723.585714,5,,,,,
grl-16,196,2.018745494,0.528690427,6,,c_eleg,13.9592,13.9592,4898,4898,1,c_brig,13.602,12.46425,988,1701,2,c_bren,13.9592,12.24716667,560,7254.444444,9,c_rema,11.3265,11.2109,2890,3444,3,c_japo,12.8673,12.8673,2097,2097,1,a_lumb,11.8776,11.8776,1249,1249,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.93196667,12.43773611,2113.666667,3440.574074,2.833333333,,,,,
rpoa-1,197,2.029045216,0.528438765,4,5,c_eleg,13.602,12.19998,553,2513.6,5,c_bren,13.602,12.46425,3825,9508.5,2,c_rema,13.602,12.46425,39,2007.75,4,c_japo,13.602,12.844375,4324,7150,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.9592,12.08161429,5435,11483.71429,7,c_brig,11.1429,11.1429,10011,10011,1,c_bren,13.602,11.73468333,5076,7660.333333,6,p_paci,12.6531,11.85858571,1152,10168.14286,7,p_exsp,12.8673,12.14793333,422,5527.166667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.602,12.49321375,2185.25,5294.9625,3.75,12.8449,11.79314333,4419.2,8970.071429,5.4
frpr-18,198,2.039344938,0.527891278,5,5,c_eleg,13.9592,12.04352667,77,7356.466667,15,c_brig,11.3265,11.3265,138,138,1,c_bren,13.2245,11.96031111,1166,5346.555556,9,c_rema,13.7347,12.04082,909,5527.1,10,c_japo,13.602,13.602,93,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.0612,11.69385,1862,2140.5,2,c_brig,12.0612,12.0612,1680,1680,1,c_rema,12.0612,11.87245,1221,1594,2,c_japo,11.1429,11.1429,792,792,1,p_exsp,11.3265,11.3265,859,859,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.16938,12.19463156,476.6,3692.224444,7.2,11.7306,11.61938,1282.8,1413.1,1.6
C30G12.2,199,2.04964466,0.526520636,6,,c_eleg,13.9592,12.55306,2378,5704.8,5,c_bren,14.0918,14.0918,1918,1918,1,c_rema,12.8673,12.17684167,156,8764,12,c_japo,13.602,12,3246,6797.666667,9,p_paci,11.6837,11.5051,88,215,2,p_exsp,12.6531,11.6454,174,588.75,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.14285,12.32870028,1326.666667,3998.036111,10.16666667,,,,,
F53B1.3,200,2.059944382,0.52639551,5,,c_eleg,13.9592,12.26193333,2963,4824.666667,3,c_brig,13.7347,12.80615,4209,4750.5,2,c_bren,12.8673,12.0969,761,1292,2,c_rema,12.0612,12.0612,720,720,1,p_exsp,13.602,12.5306,1569,3414.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.24488,12.35135667,2044.4,3000.333333,2,,,,,
nlp-10,201,2.070244103,0.52604197,6,,c_eleg,14.0918,12.43133636,1924,7964.363636,11,c_brig,13.2245,11.8411,114,11527,14,c_bren,12.4184,11.5612125,2566,6403.75,8,c_rema,13.9592,12.1303,121,8971.538462,13,p_paci,13.602,12.38382308,2590,17270.92308,13,p_exsp,11.3265,11.3265,311,893.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.10373333,11.94571199,1271,8838.512529,10.5,,,,,
K02A2.5,202,2.080543825,0.526030544,5,3,c_eleg,13.7347,12.17347778,199,5889.777778,9,c_brig,13.602,12.32243,144,6864.5,10,c_bren,13.2245,11.86734286,1175,6314,7,c_rema,13.9592,12.4592,706,3358.125,8,c_japo,12.8673,11.64871429,256,7020.428571,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.1429,11.1429,495,495,1,c_bren,12.8673,12.0051,342,358,2,c_rema,11.3265,11.2347,275,403,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.47754,12.09423298,496,5889.36627,8.2,11.7789,11.4609,370.6666667,418.6666667,1.666666667
klu-2,203,2.090843547,0.525765089,8,5,c_eleg,13.2245,11.938775,151,5664,4,c_brig,14.0918,13.244875,2440,6856.5,4,c_bren,13.9592,12.535725,145,4735.5,4,c_rema,13.9592,12.4145375,3272,7867.75,8,c_japo,11.1429,11.1429,626,626,1,p_paci,11.3265,11.3265,3374,3374,1,p_exsp,12.8673,12.0969,1915,2056.5,6,a_lumb,11.3265,11.3265,4880,4880,1,c_eleg,12.8673,12.8673,543,543,1,c_brig,12.8673,12.5272,2352,3322,3,c_rema,12.8673,12.8673,1746,1746,1,p_exsp,11.1429,11.1429,5766,5766,3,a_lumb,12.6531,12.6531,4050,4050,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7372375,12.00333906,2100.375,4507.53125,3.625,12.47958,12.41156,2891.4,3085.4,1.8
egl-10,204,2.101143269,0.525519325,7,7,c_eleg,12.8673,11.95916667,926,3742,3,c_brig,13.2245,12.07142,844,4584.6,5,c_bren,12.551,11.74898,923,6224.2,5,c_rema,13.9592,12.3965,1070,3906.428571,7,c_japo,13.9592,12.418375,2223,3170.25,4,p_paci,12.8673,12.8673,881,881,1,p_exsp,12.8673,12.5306,102,200.5,2,NA,NA,NA,NA,NA,NA,c_eleg,13.9592,11.95714,1686,3493.4,5,c_bren,12.1939,12.1939,3904,3904,1,c_rema,11.1633,11.1633,58,58,1,c_japo,12.8673,12.37245,564,1412.75,4,p_paci,13.2245,13.0459,7664,7917,2,p_exsp,11.6837,11.6837,3008,3008,1,a_lumb,13.2245,13.2245,16646,16646,1,NA,NA,NA,NA,NA,NA,13.18511429,12.28462024,995.5714286,3244.139796,3.857142857,12.61662857,12.23441286,4790,5205.592857,2.142857143
fozi-1,205,2.111442991,0.525314636,6,3,c_eleg,12.551,11.73466667,3553,6653.333333,3,c_brig,13.602,11.99591,43,9303.7,10,c_bren,13.602,11.87584444,1447,10766,18,c_rema,13.9592,12.48655789,183,11192.52632,19,p_exsp,13.9592,12.349475,623,2553,4,a_lumb,11.3265,11.3265,6235,6235,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.602,12.66324,3282,4533.6,5,c_brig,13.9592,12.44896667,1792,4529,3,p_paci,11.6837,11.5051,6767,8650,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.16665,11.96149233,2014,7783.926608,9.166666667,13.08163333,12.20576889,3947,5904.2,3.333333333
cal-5,206,2.121742713,0.524815095,5,6,c_eleg,12.6531,12.6531,1129,1129,1,c_brig,13.9592,12.64285,1465,1497,2,c_bren,13.9592,13.9592,1603,1603,1,c_rema,13.9592,13.9592,904,904,1,c_japo,12.1939,12.1939,1788,1896,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3265,11.3265,940,940,1,c_brig,12.0102,12.0102,55,55,1,c_bren,13.2245,12.4541,1928,2207.5,2,c_rema,13.9592,13.9592,2098,2098,1,c_japo,11.6837,11.6837,799,799,1,a_lumb,11.6837,11.5051,4081,7154,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.34492,13.08165,1377.8,1405.8,1.6,12.31463333,12.15646667,1650.166667,2208.916667,1.333333333
pdf-1,207,2.132042435,0.524527238,7,3,c_eleg,13.602,11.88568,2878,6591.2,5,c_brig,11.8776,11.60205,4772,6422.5,2,c_bren,12.8673,12.405625,821,4208.25,4,c_rema,13.9592,12.82145,2133,4430.5,2,c_japo,14.0918,12.11563333,1378,2440.666667,3,p_exsp,12.8673,12.8673,8002,8002,1,a_lumb,11.6837,11.3699,4859,7322,4,NA,NA,NA,NA,NA,NA,c_eleg,11.8776,11.78065,947,1540,2,c_brig,11.1429,11.1429,938,938,1,c_bren,13.602,13.602,646,646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9927,12.15251976,3549,5631.016667,3,12.2075,12.17518333,843.6666667,1041.333333,1.333333333
nhr-46,208,2.142342157,0.524214262,7,6,c_eleg,13.602,12.15377143,891,14676.85714,14,c_brig,13.602,12.05391429,560,12055.71429,14,c_bren,13.9592,11.97157143,2906,4705.571429,14,c_rema,14.0918,12.48884545,1153,12125.36364,11,c_japo,12.0612,11.510175,3031,4664.25,4,p_paci,12.8673,12.8673,2723,2723,1,p_exsp,11.3265,11.2102,374,1536.2,10,NA,NA,NA,NA,NA,NA,c_eleg,13.602,12.43196667,5035,6267,3,c_brig,12.8673,12.46425,2187,4291.5,2,c_bren,12.0612,12.0612,2023,2049.5,2,c_rema,12.551,12.37245,2346,2702,2,p_paci,13.2245,12.4541,1534,2795,2,p_exsp,13.9592,12.780625,831,1409,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07285714,12.03653966,1662.571429,7498.136642,9.714285714,13.0442,12.42743194,2326,3252.333333,3.166666667
K04G2.10,209,2.152641879,0.52409902,4,,c_eleg,12.8673,12.8673,525,525,1,c_brig,12.8673,12.0969,576,784,2,c_bren,13.9592,13.9592,569,718.5,2,c_rema,13.9592,12.55105,881,984.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41325,12.8686125,637.75,753,1.75,,,,,
F44E2.4,210,2.162941601,0.524068322,5,5,c_eleg,11.3265,11.3265,4553,4553,1,c_brig,12.8673,12.20406667,5707,6160.666667,3,c_bren,13.9592,12.5484875,221,1569,8,c_rema,13.7347,11.95102,1170,2484.6,5,c_japo,13.9592,13.9592,33,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.6531,12.4745,3156,4236,2,c_bren,11.3265,11.2347,1836,2965.5,2,p_paci,13.9592,12.30408,624,5088.2,5,p_exsp,12.4184,12.4184,2474,2474,1,a_lumb,11.1429,11.1429,1212,1212,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.16938,12.39785483,2336.8,2960.053333,3.6,12.30002,11.914916,1860.4,3195.14,2.2
